,text,task_1,Hate,c_text,dale_chall,bad_words,num_words,all_caps,emoji,capitals,total_length,caps_vs_length,num_unique_words,words_vs_unique,num_urls,!,?
1707,@narendramodi @ArvindKejriwal and @navikakumar @PadmajaJoshi @sudhirchaudhary @RajatSharmaLive @manakgupta @anjanaomkashyap @rahulkanwal @RubikaLiyaquat Last one week i boycotted News because you dont have anything to show but to shread negativity of #ChineseVirus Blame Modi?👇👇 https://t.co/W0M6bzW1lc,HOF,1,and last one week i boycotted news because you dont have anything to show but to spread negativity of blame modi backhand index pointing downbackhand index pointing down,14.84,0,33,0.0,0.0,18,302,0.059602649006622516,32,0.9696969696969697,1,0.0,0.030303030303030304
1708,@Konkani_babu @ThePulseIndia @coolfunnytshirt @BDUTT @CNN @washingtonpost That's the tragedy..These Vultures are not pulled up and they continue their venomous agenda of showing our country down and walk away scot free 💔 She can sit on a mountain of dollars but will pray hard she and her tribe disappear soon along with #ChineseVirus,HOF,1,that is the tragedy these vultures are not pulled up and they continue their venomous agenda of showing our country down and walk away scot free broken heart she can sit on a mountain of dollars but will pray hard she and her tribe disappear soon along with,11.68,0,52,0.038461538461538464,0.0,18,334,0.05389221556886228,49,0.9423076923076923,0,0.0,0.0
1709,"@_themme_fatale_ @hannastasia @ChrisQRG1917 @WB_Baskerville Not simping. Have you seriously not read anything I fucking said? They're a shitbag organization, but their schtick was classism. The elites in St Louis maintaining status quo of them being rich",HOF,1,not simping have you seriously not read anything i fucking said they are a shitbag organization but their schtick was classis the elites in st louis maintaining status quo of them being rich,11.54,1,36,0.027777777777777776,0.0,14,254,0.05511811023622047,36,1.0,0,0.0,0.027777777777777776
1710,@prettypadmaja @ashokepandit Any open talk about the dance of death played all these days unabatedly on the streets of West Bengal invites a reprimand from Twitter by suspension of the account. Hush no talk about #BengalBurning. It is flouting Twitter pol,HOF,1,any open talk about the dance of death played all these days unabatedly on the streets of west bengal invites a reprimand from twitter by suspension of the account hush no talk about it is floating twitter pol,9.71,1,41,0.0,0.0,9,255,0.03529411764705882,34,0.8292682926829268,0,0.0,0.0
1711,"Those horrifying videos and pictures of the brutal killings weren't enough for people to believe on the Bengal Violence but this propagandist's post makes them believe that it was all fake. Seriously, God bless these wokes. #BengalViolence #BengalBurning",HOF,1,those horrifying videos and pictures of the brutal killings were not enough for people to believe on the bengal violence but this propagandist's post makes them believe that it was all fake seriously god bless these jokes,10.4,2,38,0.0,0.0,9,254,0.03543307086614173,36,0.9473684210526315,0,0.0,0.0
1712,"@priyankagandhi @narendramodi @PMOIndia @myogiadityanath they don't care about human lives, but they lie India is bleeding and burning, screaming 😭! Those who tried to help people yogi jee ki Sarkar taking actions against them. THIS IS NOT MY INDIA 😭😓😰 THIS IS TANASHAHI #ResignPMmodi save us",HOF,1,they do not care about human lives but they lie india is bleeding and burning screaming loudly crying face those who tried to help people yogi jee ki sarkar taking actions against them this is not my india loudly crying faceface with cold sweatface with open mouth & cold sweat this is tanashahi save us,9.89,0,46,0.17391304347826086,0.08695652173913043,41,292,0.1404109589041096,43,0.9347826086956522,0,0.021739130434782608,0.0
1713,Watch this dude pull all sorts of crazy pussy from being infamous along with bodybuilding and being bold about his weirdness. https://t.co/q1gCT5JjYR,HOF,1,watch this dude pull all sorts of crazy pussy from being infamous along with bodybuilding and being bold about his weirdness,11.19,1,22,0.0,0.0,6,149,0.040268456375838924,21,0.9545454545454546,1,0.0,0.0
1714,"Participated in the Mandal level Zoom baithak of Kulabira, Jharsuguda protesting #BengalViolance. We condemn such act by @AITCofficial and @MamataOfficial ji. This is undemocratic. #BengalBurning https://t.co/PyS3ODBDSr",HOF,1,participated in the mandal level zoom baithak of kulabira jharsuguda protesting we condemn such act by and ji this is undemocratic,15.0,0,26,0.0,0.0,24,219,0.1095890410958904,26,1.0,1,0.0,0.0
1715,"Dear Fools, All the opposition states have declared free #vaccine to everyone but the party which promised free vaccine in all elections have not made it free. In UP one dose is costing between â‚¹800-â‚¹1250 in private hospitals for 18+. No vaccines in govt. #ModiKaVaccineJumla",NOT,0,dear fools all the opposition states have declared free to everyone but the party which promised free vaccine in all elections have not made it free in up one dose is costing between 1250 in private hospitals for + no vaccines in govt,10.35,0,45,0.022222222222222223,0.0,11,279,0.03942652329749104,40,0.8888888888888888,0,0.0,0.0
1716,Again met with another heartbreaking covid death video ð­ on Twitter   Now Taking some break   Can't see these SOS videos more   #IndiaCovidCrisis,NOT,0,again met with another heartbreaking covid death video on twitter now taking some break cannot see these sos videos more,10.47,2,22,0.045454545454545456,0.0,11,148,0.07432432432432433,22,1.0,0,0.0,0.0
1717,@Emilycocktrib At this moment in time horny! Fantasised that I had just cum in you and its slowly dropping out of your pussy whilst you're posing,HOF,1,at this moment in time horn fantasised that i had just cum in you and its slowly dropping out of your pussy whilst you are posing,8.53,2,26,0.038461538461538464,0.0,4,145,0.027586206896551724,25,0.9615384615384616,0,0.038461538461538464,0.0
1718,All those spreading fake news in #BengalViolence #BengalBurning  #HinduGenocideBengal #WestBengalViolence #PresidentRuleInBengal #BengalInFlames get ready. Kolkata Police is unparalleled when it comes to playing in front foot. Now the game will change. Delete and hide. 🔥 https://t.co/9O1AdYulyp,NOT,0,all those spreading fake news in get ready kolkata police is unparalleled when it comes to playing in front foot now the game will change delete and hide fire,11.1,0,36,0.0,0.0,25,295,0.0847457627118644,35,0.9722222222222222,1,0.0,0.0
1719,@kaitlancollins @kileycnn This is so awful.🙏🙏 #IndiaCovidCrisis,NOT,0,this is so awful folded handsfolded hands,10.75,0,7,0.0,0.2857142857142857,4,63,0.06349206349206349,7,1.0,0,0.0,0.0
1720,See? I’m not an asshole,HOF,1,see im not an asshole,10.2,1,5,0.0,0.0,2,23,0.08695652173913043,5,1.0,0,0.0,0.2
1721,"Remember that time when Covid-19 was raging in Europe and the US, and we closed our borders to Australian citizens returning home from there and threatened them with jail? Yeah, me neither.   #auspol #strandedAussies #racist #IndiaCovidCrisis #IndianLivesMatter",NOT,0,remember that time when covid 19 was raging in europe and the us and we closed our borders to australian citizens returning home from there and threatened them with jail yeah me neither,11.38,1,37,0.02702702702702703,0.0,14,261,0.05363984674329502,35,0.9459459459459459,0,0.0,0.02702702702702703
1722,No one appreciated me for using #WuhanVirus nor did any reply use #WuhanVirus so deleted that tweet where I used it 😡😡😡😡😡😡😡😡😡😡,NOT,0,no one appreciated me for using nor did any reply use so deleted that tweet where i used it posting facepouting facepouting facepouting facepouting facepouting facepouting facepouting facepouting facepouting face,9.03,0,22,0.045454545454545456,0.45454545454545453,6,126,0.047619047619047616,21,0.9545454545454546,0,0.0,0.0
1723,Most loathed and hated peraon in India today  #ModiResign  #ModiMustResign  #IndiaCovidCrisis  #Shahmodisuperspreaders https://t.co/7DqD8TKuvu,NOT,0,most loathed and hated person in india today,18.86,0,13,0.0,0.0,15,142,0.1056338028169014,13,1.0,1,0.0,0.0
1724,"What utter bollocks these lockdowns are, so cases are up but deaths/serious reactions are down. Zero deaths from cases within last 28 days of positive test. All at risk groups covered so why the delay? Whos making money from this not joe bloggs",HOF,1,what utter bollocks these lockdown are so cases are up but deaths/serious reactions are down zero deaths from cases within last days of positive test all at risk groups covered so why the delay whos making money from this not joe blogs,11.15,1,43,0.0,0.0,4,244,0.01639344262295082,39,0.9069767441860465,0,0.0,0.023255813953488372
1725,"These bloody half baked Chinese messing up everything... After #wuhanvirus from Wuhan Virus lab, now space debris !! https://t.co/k1pJpO32AX",HOF,1,these bloody half baked chinese messing up everything after from wuhan virus lab now space debris,15.49,2,19,0.0,0.0,9,140,0.06428571428571428,19,1.0,1,0.10526315789473684,0.0
1726,"@statefa94788314 @FoxNews Ohh stfu you soft body, it goes either way, doesn't matter the color. If the dude is a shitbag then I'll despise him regardless but if he carries himself well and she's happy then idgaf who she's with. Some of us are a bit more t",HOF,1,oh stu you soft body it goes either way does not matter the color if the dude is a shitbag then i'll despise him regardless but if he carries himself well and she is happy then idgaf who she is with some of us are a bit more t,8.05,0,48,0.0,0.0,6,255,0.023529411764705882,44,0.9166666666666666,0,0.0,0.0
1727,So many people were died because they didn't get oxygen cylinder and vanti bed in hospital. Every body is in panic situation bt goverment doesn't want to help. They want spend more money for their luxury .....#Resign_PM_Modi https://t.co/CD0X3fDW7y,NOT,0,so many people were died because they did not get oxygen cylinder and anti bed in hospital every body is in panic situation bt government does not want to help they want spend more money for their luxury,9.67,1,38,0.0,0.0,12,248,0.04838709677419355,36,0.9473684210526315,1,0.0,0.0
1728,Dear Pm Modi why you are not resigning. You annd yours minister are not fit for the so called system. #ResignModi #ModiMadeDisaster #ModiResign https://t.co/alIkQH09lD,HOF,1,dear pm modi why you are not resigning you and yours minister are not fit for the so called system,13.44,0,24,0.0,0.0,15,167,0.08982035928143713,22,0.9166666666666666,1,0.0,0.0
1729,"@RahulGandhi Gang raped BJP worker by TMC goons,  Indira Gandhi imposed emergency 39 times, and she told international media India does not care what you think get lost, this gawar blood thirsty dehati nation does not know the language of love Modi ji, th",HOF,1,gang raped bjp worker by tmc goons india gandhi imposed emergency times and she told international media india does not care what you think get lost this gawar blood thirty dehati nation does not know the language of love modi ji th,13.0,1,44,0.045454545454545456,0.0,13,255,0.050980392156862744,42,0.9545454545454546,0,0.0,0.0
1730,@MayorofLondon mate all honesty you need urgent action to tackle the knife crime that's spiralling out if control. Sit down with dopey bollocks boris an patel and come up with a plan,NOT,0,mate all honesty you need urgent action to tackle the knife crime that is spiralling out if control sit down with dope bollocks boris an patel and come up with a plan,10.84,3,32,0.0,0.0,3,182,0.016483516483516484,31,0.96875,0,0.0,0.0
1731,"@J9andIf Funnily enough, I met him few years ago and he was an absolute delight. I even told him so and he said, ‘Actually, I’m a bit of a cunt.’ Thought he was being funny, but maybe he was being serious!",NOT,0,funnily enough i met him few years ago and he was an absolute delight i even told him so and he said actually im a bit of a count thought he was being funny but maybe he was being serious,8.12,0,41,0.04878048780487805,0.0,8,205,0.03902439024390244,31,0.7560975609756098,0,0.024390243902439025,0.0
1732,sometimes i want sliced cheese in my sandwich and sometimes i want grated cheese in my sandwich. they both have their own unique vibe and both are equally valid. if you can't deal with that then fuck you,HOF,1,sometimes i want sliced cheese in my sandwich and sometimes i want granted cheese in my sandwich they both have their own unique vibe and both are equally valid if you cannot deal with that then fuck you,8.43,1,38,0.0,0.0,0,203,0.0,29,0.7631578947368421,0,0.0,0.0
1733,"I lost one of my most beloved teachers from school to #COVID19 last week. Here's my little tribute to the #teacher who influenced my life the most. #RIP Sir, you will be missed. #TeacherAppreciationWeek #CovidIndia #IndiaCovidCrisis https://t.co/bg5KT3XpWw",NOT,0,i lost one of my most beloved teachers from school to last week here's my little tribute to the who influenced my life the most sir you will be missed,10.1,0,37,0.08108108108108109,0.0,23,256,0.08984375,33,0.8918918918918919,1,0.0,0.0
1734,Observer's inhuman dick are massive enough that she can make cum countless time inside of you untill your belly become bloated. It will takes some time when you're about to worship her and become a mother of carrying Observer's child. Will you even take the challenge?,HOF,1,observer's inhuman dick are massive enough that she can make cum countless time inside of you until your belly become bloated it will takes some time when you are about to worship her and become a mother of carrying observer's child will you even take the challenge,8.86,2,46,0.0,0.0,4,268,0.014925373134328358,41,0.8913043478260869,0,0.0,0.021739130434782608
1735,"@vijayathwalbjp @RahulGandhi @priyankagandhi @yadavakhilesh y u all r numb nw, nt a single word is coming out 4rm u all for those innocent ppls of Bengal who were killed by TMC goons. #Shame #Shame on u all. U all hv lost urs humanity. #SaveBengalFromTMC #BengalBurning",HOF,1,y u all r num nw nt a single word is coming out rm u all for those innocent pls of bengal who were killed by tmc goons on u all u all hv lost urs humanity,12.12,1,45,0.044444444444444446,0.0,17,269,0.06319702602230483,40,0.8888888888888888,0,0.0,0.0
