,Unnamed: 0,_id,tweet_id,text,task_1,task_2,frac_profane,polarity
1925,3167,60c5d7495659ea5e55df166b,hi_hasoc_2021_3167,पुणे शहर जिल्हा काँग्रेस कमिटी सोशल मीडिया सेल resignmodi,NOT,NONE,0.0,-0.02424362674355507
1926,5719,60c5d7495659ea5e55df174e,hi_hasoc_2021_5722,indianeedsoxygen indiacovidcrisis modiresign modikavaccinejumla modiresignorrepeal देश का nas कर दिया,HOF,OFFN,0.0,-0.4645981192588806
1927,5713,60c5d7495659ea5e55df16c6,hi_hasoc_2021_5716,दीदी बंगाल में कह रही थीखेला होबेखेला होबे और दीदी के कहने का मतलब शायद अब समझ में आ गया है खेला होबे मतलब आगजनी होबे मारकाट होबे बलात्कार होबे bengalburning,HOF,HATE,0.03225806451612903,-0.06864899396896362
1928,4504,60c5d7495659ea5e55df083b,hi_hasoc_2021_4505,ये बंगाल की cm ममता बनर्जी नही हैये terror की आका डायन है जो बंगाल मे tmc पार्टी के आतंकवादी जिहादीयोंसे बलात्कारखुनखराबा बंमबारी कराती है tmcterror tmcgoons bengalburning bengalviolence mamtaisterrorist arrestmamta shameondiaonmamta shameonterroristmamtabanerjee,HOF,OFFN,0.030303030303030304,-0.6394206881523132
1929,2968,60c5d7495659ea5e55df1578,hi_hasoc_2021_2968,बिलकुल justiceforshahabuddin,NOT,NONE,0.0,0.044152796268463135
1930,3589,60c5d7495659ea5e55df1a9a,hi_hasoc_2021_3589,जी जी covidvaccine उपलब्ध नहीं है शीघ्र भिजवाने का कष्ट करें।वहाँ पूछने पर बताया गया कि कलदिनाँक7मई2021 को उपलब्ध होने की संभावना है। budhana muzaffarnagar india breaking news facts breakingnews uttarpradesh,NOT,NONE,0.0,-0.12450730800628662
1931,1516,60c5d7495659ea5e55df0e04,hi_hasoc_2021_1516,bengalviolence be careful everyone some unscrupulous people are posting these pictures on social media to spread tension in the state and the country covidindia covidemergencyindia ममताकीनिर्ममता spinelessbjp spinlessbjp बंगालहिंसा covidemergency bengalburning,NOT,NONE,0.0,-0.8961880691349506
1932,2853,60c5d7495659ea5e55df1496,hi_hasoc_2021_2853,मोदी तुम इस्तीफा दो हम तुम्हारे साथ है resignmodi resignpmmodi modihataodeshbachao,NOT,NONE,0.0,-0.014434844255447388
1933,5523,60c5d7495659ea5e55df15d2,hi_hasoc_2021_5526,आगे मत बोलना भौसड़ी के माफ़ी वीर सावरकर की नाजायज औलाद अंग्रेजों से 60रु महीने लेकर पिछवाड़े की नालि साफ करवाया करता। चाणक्य नहीं सावरकर जो कह कर गया था अंध भक्त वहीं कर रहे हैं भाजपा कार्यालय में नाली साफ करवा रहे हैं मोदी ब्लैक फंगस के शिकार अंध भक्त,HOF,PRFN,0.0,-0.4467092305421829
1934,1508,60c5d7495659ea5e55df0d4c,hi_hasoc_2021_1508,अगर केन्द्र सरकार बंगाल हिंसा के खिलाफ वहां राष्ट्रपति शासन नहीं लगाती है तो दुनिया समझेगी कि कश्मीर से 370 खुद कश्मीरियों ने हटाया था bengalburning bengalviolence bengal महालट्ठमार,NOT,NONE,0.0,-0.6421904265880585
1935,3705,60c5d7495659ea5e55df1ac2,hi_hasoc_2021_3705,दो मिनट का मौन उनके लिए भी जिनको बंगाल में चुनावी रैली दिखी कोरोना दिखा किन्तु अब हिंसा लूट अग्निकांड और महिलाओं को लुटती इज़्ज़त नहीं दिख रहीं presidentsruleinbengal bengalburning bengalviolence khoonikhela westbengalviolence,NOT,NONE,0.0,-0.7194868102669716
1936,768,60c5d7495659ea5e55df0bba,hi_hasoc_2021_768,watch bell bottom teaser review by harishbhai youtube channel digitalmovies07 open ayushmanbharatdiwas 500daysofamaravatiprotests farmlawsnextpandemic solisorabjee 25सांसदलापताहै rajdeep arrestpchidambaram modikavaccinejumla,NOT,NONE,0.0,-0.04830166697502136
1937,81,60c5d7495659ea5e55df06a4,hi_hasoc_2021_81,होंसला ना छोड़ जीत जाएंगे हम positivetweetskarona positivevibes positivity chinesevirus wuhanchinavirus wuhanvirus ccpvirus pendamic ckmkb,NOT,NONE,0.0,0.07374769449234009
1938,5115,60c5d7495659ea5e55df0f0f,hi_hasoc_2021_5118,चमचों बेशक कोविड से मर जाना लेकिन अगर एक बाप कि सन्तान हो तो मोदी की वैक्सीन मत लगवाना। जो 2 महीने पहले कह रहे थे कोरोना है ही नहीं मोदी की चाल है। आज उन धूर्तों को वैक्सीन चाहिए। modikavaccinejumla,HOF,HATE,0.0,-0.5074717253446579
1939,2544,60c5d7495659ea5e55df13a2,hi_hasoc_2021_2544,superspreadermodi modidisasterforindia resignmodi resignpmmodi vaccineregistration cowinregistration kindattnpmnarendramodi किसानोंकामोदीकोधोबीपटका,NOT,NONE,0.0,-0.07589226961135864
1940,1728,60c5d7495659ea5e55df0ed0,hi_hasoc_2021_1728,एक सवर्ण पञकार दुसरे सवर्ण पञकार को रू पांच करोड़ compensation देने की मांग ऐसा है bramhanism modikavaccinejumla modiresign,NOT,NONE,0.0,-0.14474977552890778
1941,4828,60c5d7495659ea5e55df0a21,hi_hasoc_2021_4831,modikavaccinejumla modikavaccinejumla जुमला ले लो अंधा भक्तो।,HOF,HATE,0.0,-0.32038453221321106
1942,1036,60c5d7495659ea5e55df0c14,hi_hasoc_2021_1036,सरकारी स्कूल से पढ़कर कलाम और मोदी देश के राष्ट्रपति और प्रधानमंत्री बने। विदेशी यूनिवर्सिटी में पढ़कर भी बार डांसर का बेटा पप्पू ही रह गया। बात स्पेलिंग की नही नस्सल की हैं। गधे को चमकाकर ऊपर जॉकी को बैठाने से गधा घोड़ा नही बनता। अपनी अक्कल लगाओ और गधे को बाप बनाना छोडो।,HOF,OFFN,0.018518518518518517,-0.5610617473721504
1943,4786,60c5d7495659ea5e55df0bf8,hi_hasoc_2021_4787,अब की बार २०० पार इस बार अपनी ही पार्टी को जुमला थमा दिया modimustresign modiresign resignmodi mamtabannerjee,NOT,NONE,0.0,-0.040040552616119385
1944,246,60c5d7495659ea5e55df0685,hi_hasoc_2021_246,जुल्म के साये में लब खोलेगा कौन अगर हम ही चुप रहेंगे तो बोलेगा कौन standwithosamasahab justiceforshahabuddin,NOT,NONE,0.0,-0.20095719397068024
1945,3344,60c5d7495659ea5e55df177e,hi_hasoc_2021_3344,गलीयो गलीयो में मुझे ढूंढोगे तो याद आऊंगा जब इस शहर को लौटेंगे तो याद आऊंगा तुम आंख के तेवर ना भुला पाओगे अनकही बात समझोगे तो याद आऊंगा सिवान ए आज़म शहाबुद्दीनसाहब अलविदा justiceforshahabuddin,NOT,NONE,0.0,0.20048008859157562
1946,4418,60c5d7495659ea5e55df075d,hi_hasoc_2021_4419,पर तु भी ढोंगी और दोगला ही निकला क्योंकि शायद तेरी इटालियन अम्मी और तीब्र नथुनी ने तेरे पर उम्मीद लगाई थी पर अफसोस तू तो और भी बड़े गंदे गटर का ही उत्पाद ही साबित हुआ है। अब तू अपनी फिक्र कर टोंटी वालों की चिंता छोड़।,HOF,OFFN,0.0,-0.40983040630817413
1947,2031,60c5d7495659ea5e55df0f59,hi_hasoc_2021_2031,मुस्लिम विरूद्ध नफरत तो सबको है उर्दू नाम सबकी आँखों मे चुभता है मगर गरीबो को राहत देने वाले cm ज़रूर है indiacovidcrisis,NOT,NONE,0.0,-0.3683948367834091
